"ym","cmaca","cases","recips","depchld"
"201402","934",430,536,90
"201402","935",10828,13125,1873
"201402","936",358,459,82
"201402","937",1903,2662,617
"201402","938",4949,6694,1420
"201402","939",613,779,136
"201402","940",1844,2667,661
"201402","943",1990,2575,472
"201402","944",1540,2132,489
"201402","945",937,1276,272
"201402","950",935,1383,380
"201402","952",996,1405,325
"201402","955",764,1316,467
"201402","965",759,1186,347
"201402","970",3517,4940,1205
"201402","975",583,804,190
"201402","977",368,495,116
"201403","",13643,18188,3555
"201403","905",840,1125,228
"201403","907",750,934,162
"201403","910",635,819,139
"201403","913",2140,2748,477
"201403","915",5841,7488,1343
"201403","918",2473,3298,668
"201403","920",653,849,171
"201403","925",3913,5103,979
"201403","930",3831,5325,1245
"201403","932",5424,7529,1790
"201403","933",61522,78887,14237
"201403","934",425,530,90
"201403","935",10885,13167,1859
"201403","936",361,467,87
"201403","937",1917,2666,610
"201403","938",4968,6679,1387
"201403","939",623,797,143
"201403","940",1839,2655,652
"201403","943",1981,2584,492
"201403","944",1545,2133,486
"201403","945",941,1281,272
"201403","950",951,1398,380
"201403","952",997,1407,325
"201403","955",773,1340,480
"201403","965",759,1149,319
"201403","970",3532,4941,1204
"201403","975",580,795,180
"201403","977",357,482,114
"201404","",13688,18233,3562
"201404","905",850,1130,225
"201404","907",754,939,162
"201404","910",640,822,137
"201404","913",2115,2718,470
"201404","915",5865,7508,1342
"201404","918",2504,3340,675
"201404","920",653,844,168
"201404","925",3941,5098,952
"201404","930",3843,5355,1269
"201404","932",5427,7511,1769
"201404","933",61484,78722,14123
"201404","934",435,549,98
"201404","935",10936,13265,1901
"201404","936",355,450,77
"201404","937",1929,2697,622
"201404","938",4961,6668,1393
"201404","939",617,786,139
"201404","940",1837,2638,640
"201404","943",1991,2584,485
"201404","944",1547,2131,476
"201404","945",939,1277,271
"201404","950",946,1385,374
"201404","952",997,1405,321
"201404","955",769,1339,473
"201404","965",745,1118,305
"201404","970",3540,4960,1205
"201404","975",583,791,175
"201404","977",344,461,107
"201405","",13699,18248,3572
"201405","905",830,1097,212
"201405","907",746,930,160
"201405","910",634,815,136
"201405","913",2117,2716,474
"201405","915",5867,7552,1383
"201405","918",2520,3372,686
"201405","920",653,848,173
"201405","925",3946,5104,954
"201405","930",3866,5392,1278
"201405","932",5414,7504,1778
"201405","933",61614,78866,14136
"201405","934",439,545,91
"201405","935",10914,13264,1921
"201405","936",353,448,78
"201405","937",1942,2719,627
"201405","938",4986,6681,1382
"201405","939",609,771,133
"201405","940",1843,2658,651
"201405","943",1979,2556,471
"201405","944",1563,2146,475
"201405","945",936,1273,267
"201405","950",948,1405,390
"201405","952",1005,1413,318
"201405","955",769,1340,472
"201405","965",752,1120,299
"201405","970",3569,5015,1230
"201405","975",580,781,169
"201405","977",349,461,102
"201406","",13655,18201,3558
"201406","905",848,1116,212
"201406","907",751,934,158
"201406","910",629,814,142
"201406","913",2094,2674,462
"201406","915",5854,7534,1379
"201406","918",2526,3375,685
"201406","920",639,833,175
"201406","925",3937,5088,947
"201406","930",3910,5453,1289
"201406","932",5414,7515,1797
"201406","933",61596,78823,14113
"201406","934",440,541,82
"201406","935",10954,13287,1905
"201406","936",347,438,76
"201406","937",1943,2724,631
"201406","938",5007,6690,1376
"201406","939",609,776,138
"201406","940",1865,2693,663
"201406","943",2011,2616,497
"201406","944",1578,2180,493
"201406","945",922,1262,268
"201406","950",950,1391,376
"201406","952",998,1420,329
"201406","955",779,1372,492
"201406","965",755,1115,291
"201406","970",3546,4993,1228
"201406","975",583,778,165
"201406","977",354,454,90
"201407","",13543,17965,3457
"201407","905",828,1095,215
"201407","907",744,909,142
"201407","910",634,815,136
"201407","913",2065,2630,447
"201407","915",5812,7461,1350
"201407","918",2511,3349,673
"201407","920",628,822,175
"201407","925",3910,5068,958
"201407","930",3871,5431,1309
"201407","932",5396,7474,1778
"201407","933",61402,78470,13995
"201407","934",427,531,85
"201407","935",10885,13255,1924
"201407","936",338,429,75
"201407","937",1924,2682,610
"201407","938",4947,6601,1348
"201407","939",590,743,127
"201407","940",1851,2665,653
"201407","943",2010,2589,472
"201407","944",1582,2181,495
"201407","945",915,1244,260
"201407","950",943,1380,374
"201407","952",976,1385,322
"201407","955",780,1360,483
"201407","965",754,1121,299
"201407","970",3519,4950,1217
"201407","975",583,798,184
"201407","977",345,444,89
"201408","",13454,17854,3448
"201408","905",826,1082,206
"201408","907",736,899,139
"201408","910",643,832,144
"201408","913",2052,2615,443
"201408","915",5783,7421,1341
"201408","918",2527,3387,697
"201408","920",634,836,181
"201408","925",3936,5115,968
"201408","930",3884,5442,1303
"201408","932",5459,7585,1815
"201408","933",61274,78329,14000
"201408","934",426,540,94
"201408","935",10926,13296,1932
"201408","936",336,425,74
"201408","937",1908,2653,602
"201408","938",4913,6591,1374
"201408","939",595,751,127
"201408","940",1846,2654,647
"201408","943",2017,2599,478
"201408","944",1605,2205,498
"201408","945",905,1224,252
"201408","950",933,1365,372
"201408","952",977,1393,328
"201408","955",759,1323,468
"201408","965",748,1129,311
"201408","970",3515,4988,1260
"201408","975",575,790,183
"201408","977",367,478,100
"201409","",13334,17636,3364
"201409","905",830,1101,217
"201409","907",743,914,148
"201409","910",632,814,141
"201409","913",2041,2595,432
"201409","915",5752,7350,1309
"201409","918",2478,3333,694
"201409","920",626,826,177
"201409","925",3922,5097,971
"201409","930",3822,5316,1241
"201409","932",5426,7523,1787
"201409","933",60979,77896,13907
"201409","934",410,514,87
"201409","935",10878,13191,1889
"201409","936",341,442,85
"201409","937",1890,2606,578
"201409","938",4862,6508,1342
"201409","939",609,767,131
"201409","940",1817,2610,639
"201409","943",2004,2568,463
"201409","944",1583,2183,496
"201409","945",899,1218,252
"201409","950",931,1345,356
"201409","952",969,1362,305
"201409","955",716,1248,443
"201409","965",745,1120,308
"201409","970",3447,4882,1234
"201409","975",573,787,183
"201409","977",355,466,100
"201410","",13233,17404,3267
"201410","905",808,1067,204
"201410","907",734,909,155
"201410","910",618,789,129
"201410","913",2033,2579,428
"201410","915",5737,7290,1265
"201410","918",2496,3352,693
"201410","920",617,808,170
"201410","925",3899,5046,943
"201410","930",3826,5316,1239
"201410","932",5412,7491,1771
"201410","933",60789,77541,13735
"201410","934",402,501,83
"201410","935",10800,13059,1848
"201410","936",345,452,88
"201410","937",1912,2636,589
"201410","938",4843,6464,1325
"201410","939",605,754,122
"201410","940",1818,2602,632
"201410","943",1985,2548,463
"201410","944",1577,2170,491
"201410","945",886,1206,250
"201410","950",928,1313,330
"201410","952",968,1371,314
"201410","955",672,1174,421
"201410","965",734,1113,308
"201410","970",3392,4736,1150
"201410","975",581,799,192
"201410","977",344,447,93
"201411","",13232,17392,3260
"201411","905",825,1085,202
"201411","907",735,901,145
"201411","910",624,797,130
"201411","913",2035,2579,424
"201411","915",5738,7315,1290
"201411","918",2476,3307,673
"201411","920",623,822,177
"201411","925",3921,5065,943
"201411","930",3824,5292,1219
"201411","932",5377,7411,1734
"201411","933",60707,77346,13616
"201411","934",405,503,81
"201411","935",10798,13041,1838
"201411","936",328,428,84
"201411","937",1919,2656,598
"201411","938",4842,6454,1319
